fork,execve,read,write,open,close,socket,connect,accept,send,recv,type
0,15,461,53,650,321,0,0,0,0,0,perlbench_s
0,14,420,206,581,279,0,0,0,0,0,perlbench_s
0,9,427,129,572,363,0,0,0,0,0,perlbench_s
0,5,740,361,253,141,0,0,0,0,0,perlbench_s
0,2,637,720,92,49,0,0,0,0,0,perlbench_s
0,1,721,668,66,44,0,0,0,0,0,perlbench_s
0,0,660,840,0,0,0,0,0,0,0,perlbench_s
0,0,716,784,0,0,0,0,0,0,0,perlbench_s
0,7,566,543,267,117,0,0,0,0,0,perlbench_s
0,2,714,594,119,71,0,0,0,0,0,perlbench_s
0,0,701,799,0,0,0,0,0,0,0,perlbench_s
0,2,681,714,73,30,0,0,0,0,0,perlbench_s
0,2,743,574,113,68,0,0,0,0,0,perlbench_s
0,0,730,766,2,2,0,0,0,0,0,perlbench_s
0,0,778,684,19,19,0,0,0,0,0,perlbench_s
0,1,711,726,42,20,0,0,0,0,0,perlbench_s
0,0,745,741,7,7,0,0,0,0,0,perlbench_s
0,1,742,665,57,35,0,0,0,0,0,perlbench_s
0,0,735,765,0,0,0,0,0,0,0,perlbench_s
0,0,727,736,19,18,0,0,0,0,0,perlbench_s
0,1,758,672,45,24,0,0,0,0,0,perlbench_s
0,0,742,754,2,2,0,0,0,0,0,perlbench_s
0,0,771,691,19,19,0,0,0,0,0,perlbench_s
0,1,705,730,43,21,0,0,0,0,0,perlbench_s
0,0,725,771,2,2,0,0,0,0,0,perlbench_s
0,1,738,659,62,40,0,0,0,0,0,perlbench_s
0,0,726,774,0,0,0,0,0,0,0,perlbench_s
0,0,725,757,9,9,0,0,0,0,0,perlbench_s
0,1,727,684,55,33,0,0,0,0,0,perlbench_s
0,0,732,764,2,2,0,0,0,0,0,perlbench_s
0,0,759,703,19,19,0,0,0,0,0,perlbench_s
0,14,484,145,578,279,0,0,0,0,0,perlbench_s
0,12,590,36,567,295,0,0,0,0,0,perlbench_s
0,9,623,186,437,245,0,0,0,0,0,perlbench_s
0,4,663,499,211,123,0,0,0,0,0,perlbench_s
0,13,461,46,631,349,0,0,0,0,0,perlbench_s
0,14,454,42,639,351,0,0,0,0,0,perlbench_s
0,3,133,12,179,96,0,0,0,0,0,perlbench_s
0,21,254,72,819,334,0,0,0,0,0,perlbench_s
0,15,379,115,671,320,0,0,0,0,0,perlbench_s
0,5,644,403,273,175,0,0,0,0,0,perlbench_s
0,5,649,446,246,154,0,0,0,0,0,perlbench_s
0,3,521,366,344,266,0,0,0,0,0,perlbench_s
0,0,497,497,253,253,0,0,0,0,0,perlbench_s
0,7,474,350,393,276,0,0,0,0,0,perlbench_s
0,6,463,300,442,289,0,0,0,0,0,perlbench_s
0,0,442,521,268,269,0,0,0,0,0,perlbench_s
0,11,435,177,555,322,0,0,0,0,0,perlbench_s
0,15,459,47,657,322,0,0,0,0,0,perlbench_s
0,15,451,51,659,324,0,0,0,0,0,perlbench_s
0,14,444,65,644,333,0,0,0,0,0,perlbench_s
0,12,482,76,597,333,0,0,0,0,0,perlbench_s
0,12,418,337,500,233,0,0,0,0,0,perlbench_s
0,14,490,64,619,313,0,0,0,0,0,perlbench_s
0,11,453,73,603,360,0,0,0,0,0,perlbench_s
0,0,426,9,533,532,0,0,0,0,0,perlbench_s
0,0,488,20,496,496,0,0,0,0,0,perlbench_s
0,11,446,40,623,380,0,0,0,0,0,perlbench_s
0,7,576,444,313,160,0,0,0,0,0,perlbench_s
0,14,478,56,631,321,0,0,0,0,0,perlbench_s
0,13,481,201,543,262,0,0,0,0,0,perlbench_s
0,10,419,126,585,360,0,0,0,0,0,perlbench_s
0,5,721,372,256,146,0,0,0,0,0,perlbench_s
0,2,664,693,92,49,0,0,0,0,0,perlbench_s
0,1,705,684,66,44,0,0,0,0,0,perlbench_s
0,0,649,851,0,0,0,0,0,0,0,perlbench_s
0,0,620,880,0,0,0,0,0,0,0,perlbench_s
0,8,577,443,324,148,0,0,0,0,0,perlbench_s
0,1,761,636,62,40,0,0,0,0,0,perlbench_s
0,0,723,777,0,0,0,0,0,0,0,perlbench_s
0,2,698,690,78,32,0,0,0,0,0,perlbench_s
0,2,686,638,108,66,0,0,0,0,0,perlbench_s
0,0,717,779,2,2,0,0,0,0,0,perlbench_s
0,1,748,651,61,39,0,0,0,0,0,perlbench_s
0,0,731,769,0,0,0,0,0,0,0,perlbench_s
0,0,734,752,7,7,0,0,0,0,0,perlbench_s
0,1,761,646,57,35,0,0,0,0,0,perlbench_s
0,0,742,758,0,0,0,0,0,0,0,perlbench_s
0,0,789,671,20,20,0,0,0,0,0,perlbench_s
0,1,663,770,44,22,0,0,0,0,0,perlbench_s
0,0,733,763,2,2,0,0,0,0,0,perlbench_s
0,1,743,672,53,31,0,0,0,0,0,perlbench_s
0,0,729,753,9,9,0,0,0,0,0,perlbench_s
0,0,729,757,7,7,0,0,0,0,0,perlbench_s
0,1,739,668,57,35,0,0,0,0,0,perlbench_s
0,0,728,772,0,0,0,0,0,0,0,perlbench_s
0,0,780,680,20,20,0,0,0,0,0,perlbench_s
0,1,669,764,44,22,0,0,0,0,0,perlbench_s
0,0,713,783,2,2,0,0,0,0,0,perlbench_s
0,1,724,664,64,47,0,0,0,0,0,perlbench_s
0,16,455,60,656,313,0,0,0,0,0,perlbench_s
0,11,579,83,541,286,0,0,0,0,0,perlbench_s
0,7,722,239,340,192,0,0,0,0,0,perlbench_s
0,5,641,402,277,175,0,0,0,0,0,perlbench_s
0,14,440,40,659,347,0,0,0,0,0,perlbench_s
0,14,456,42,635,353,0,0,0,0,0,perlbench_s
0,1,66,6,89,44,0,0,0,0,0,perlbench_s
0,21,254,72,820,333,0,0,0,0,0,perlbench_s
0,15,374,117,671,323,0,0,0,0,0,perlbench_s
0,6,613,402,298,181,0,0,0,0,0,perlbench_s
0,4,634,448,251,163,0,0,0,0,0,perlbench_s
0,3,520,379,331,267,0,0,0,0,0,perlbench_s
0,0,493,513,247,247,0,0,0,0,0,perlbench_s
0,8,436,321,443,292,0,0,0,0,0,perlbench_s
0,5,471,333,405,286,0,0,0,0,0,perlbench_s
0,0,433,544,261,262,0,0,0,0,0,perlbench_s
0,12,451,121,589,327,0,0,0,0,0,perlbench_s
0,15,459,46,656,324,0,0,0,0,0,perlbench_s
0,15,447,56,652,330,0,0,0,0,0,perlbench_s
0,14,446,65,646,329,0,0,0,0,0,perlbench_s
0,12,486,76,596,330,0,0,0,0,0,perlbench_s
0,11,509,330,444,206,0,0,0,0,0,perlbench_s
0,14,487,53,630,316,0,0,0,0,0,perlbench_s
0,11,453,84,598,354,0,0,0,0,0,perlbench_s
0,0,425,9,533,533,0,0,0,0,0,perlbench_s
0,0,487,20,496,497,0,0,0,0,0,perlbench_s
0,11,447,40,622,380,0,0,0,0,0,perlbench_s
0,7,559,444,322,168,0,0,0,0,0,perlbench_s
0,15,470,56,635,324,0,0,0,0,0,perlbench_s
0,13,449,201,574,263,0,0,0,0,0,perlbench_s
0,10,414,129,580,367,0,0,0,0,0,perlbench_s
0,4,741,401,223,131,0,0,0,0,0,perlbench_s
0,2,655,702,92,49,0,0,0,0,0,perlbench_s
0,1,731,658,66,44,0,0,0,0,0,perlbench_s
0,0,699,801,0,0,0,0,0,0,0,perlbench_s
0,0,648,852,0,0,0,0,0,0,0,perlbench_s
0,7,586,504,278,125,0,0,0,0,0,perlbench_s
0,2,747,580,108,63,0,0,0,0,0,perlbench_s
0,0,714,786,0,0,0,0,0,0,0,perlbench_s
0,1,711,736,38,14,0,0,0,0,0,perlbench_s
0,3,738,527,148,84,0,0,0,0,0,perlbench_s
0,0,721,775,2,2,0,0,0,0,0,perlbench_s
0,0,781,681,19,19,0,0,0,0,0,perlbench_s
0,1,699,738,42,20,0,0,0,0,0,perlbench_s
0,0,727,762,6,5,0,0,0,0,0,perlbench_s
0,1,743,661,58,37,0,0,0,0,0,perlbench_s
0,0,732,768,0,0,0,0,0,0,0,perlbench_s
0,0,735,747,9,9,0,0,0,0,0,perlbench_s
0,1,763,648,55,33,0,0,0,0,0,perlbench_s
0,0,739,757,2,2,0,0,0,0,0,perlbench_s
0,0,789,673,19,19,0,0,0,0,0,perlbench_s
0,1,713,722,43,21,0,0,0,0,0,perlbench_s
0,0,730,766,2,2,0,0,0,0,0,perlbench_s
0,1,740,657,62,40,0,0,0,0,0,perlbench_s
0,0,734,766,0,0,0,0,0,0,0,perlbench_s
0,0,725,761,7,7,0,0,0,0,0,perlbench_s
0,1,741,666,57,35,0,0,0,0,0,perlbench_s
0,0,737,763,0,0,0,0,0,0,0,perlbench_s
0,0,773,685,21,21,0,0,0,0,0,perlbench_s
0,13,498,223,515,251,0,0,0,0,0,perlbench_s
0,12,601,51,546,290,0,0,0,0,0,perlbench_s
0,10,559,172,502,257,0,0,0,0,0,perlbench_s
0,3,754,509,135,99,0,0,0,0,0,perlbench_s
0,12,474,47,628,339,0,0,0,0,0,perlbench_s
0,14,458,42,632,354,0,0,0,0,0,perlbench_s
0,5,201,18,284,148,0,0,0,0,0,perlbench_s
0,21,254,72,819,334,0,0,0,0,0,perlbench_s
0,16,356,117,681,330,0,0,0,0,0,perlbench_s
0,5,622,402,295,176,0,0,0,0,0,perlbench_s
0,4,639,449,246,162,0,0,0,0,0,perlbench_s
0,3,523,378,330,266,0,0,0,0,0,perlbench_s
0,0,488,517,248,247,0,0,0,0,0,perlbench_s
0,8,428,317,453,294,0,0,0,0,0,perlbench_s
0,5,461,338,403,293,0,0,0,0,0,perlbench_s
0,0,427,557,258,258,0,0,0,0,0,perlbench_s
0,12,463,103,592,330,0,0,0,0,0,perlbench_s
0,15,461,46,655,323,0,0,0,0,0,perlbench_s
0,16,433,56,670,325,0,0,0,0,0,perlbench_s
0,14,455,65,632,334,0,0,0,0,0,perlbench_s
0,11,494,79,587,329,0,0,0,0,0,perlbench_s
0,11,540,327,425,197,0,0,0,0,0,perlbench_s
0,14,479,44,646,317,0,0,0,0,0,perlbench_s
0,11,462,93,588,346,0,0,0,0,0,perlbench_s
0,0,424,9,534,533,0,0,0,0,0,perlbench_s
0,0,486,20,497,497,0,0,0,0,0,perlbench_s
0,11,436,40,627,386,0,0,0,0,0,perlbench_s
0,6,612,444,282,156,0,0,0,0,0,perlbench_s
0,15,460,51,655,319,0,0,0,0,0,perlbench_s
0,13,471,203,550,263,0,0,0,0,0,perlbench_s
0,10,420,129,576,365,0,0,0,0,0,perlbench_s
0,5,732,336,274,153,0,0,0,0,0,perlbench_s
0,2,644,713,92,49,0,0,0,0,0,perlbench_s
0,1,758,631,66,44,0,0,0,0,0,perlbench_s
0,0,666,834,0,0,0,0,0,0,0,perlbench_s
0,0,694,806,0,0,0,0,0,0,0,perlbench_s
0,5,624,593,193,85,0,0,0,0,0,perlbench_s
0,4,640,560,193,103,0,0,0,0,0,perlbench_s
0,0,686,814,0,0,0,0,0,0,0,perlbench_s
0,2,682,739,50,27,0,0,0,0,0,perlbench_s
0,2,713,578,136,71,0,0,0,0,0,perlbench_s
0,0,730,766,2,2,0,0,0,0,0,perlbench_s
0,1,730,687,51,31,0,0,0,0,0,perlbench_s
0,0,734,748,10,8,0,0,0,0,0,perlbench_s
0,0,721,765,7,7,0,0,0,0,0,perlbench_s
0,1,697,710,57,35,0,0,0,0,0,perlbench_s
0,0,747,753,0,0,0,0,0,0,0,perlbench_s
0,0,793,665,21,21,0,0,0,0,0,perlbench_s
0,1,715,720,43,21,0,0,0,0,0,perlbench_s
0,0,734,762,2,2,0,0,0,0,0,perlbench_s
0,0,772,690,19,19,0,0,0,0,0,perlbench_s
0,1,707,728,43,21,0,0,0,0,0,perlbench_s
0,0,743,746,6,5,0,0,0,0,0,perlbench_s
0,1,717,687,58,37,0,0,0,0,0,perlbench_s
0,0,741,759,0,0,0,0,0,0,0,perlbench_s
0,0,730,731,20,19,0,0,0,0,0,perlbench_s
0,1,723,709,44,23,0,0,0,0,0,perlbench_s
0,0,742,754,2,2,0,0,0,0,0,perlbench_s
0,0,781,681,19,19,0,0,0,0,0,perlbench_s
0,14,480,123,594,289,0,0,0,0,0,perlbench_s
0,12,585,49,559,295,0,0,0,0,0,perlbench_s
0,9,660,167,429,235,0,0,0,0,0,perlbench_s
0,4,661,504,210,121,0,0,0,0,0,perlbench_s
0,13,465,46,629,347,0,0,0,0,0,perlbench_s
0,14,459,42,630,355,0,0,0,0,0,perlbench_s
0,3,133,12,191,96,0,0,0,0,0,perlbench_s
0,21,254,72,819,334,0,0,0,0,0,perlbench_s
0,16,359,117,678,330,0,0,0,0,0,perlbench_s
0,5,587,403,316,189,0,0,0,0,0,perlbench_s
0,5,582,458,277,178,0,0,0,0,0,perlbench_s
0,2,508,423,306,261,0,0,0,0,0,perlbench_s
0,0,484,524,246,246,0,0,0,0,0,perlbench_s
0,9,474,258,467,292,0,0,0,0,0,perlbench_s
0,4,455,371,382,288,0,0,0,0,0,perlbench_s
0,0,425,555,260,260,0,0,0,0,0,perlbench_s
0,13,465,72,616,334,0,0,0,0,0,perlbench_s
0,14,477,45,639,325,0,0,0,0,0,perlbench_s
0,17,413,57,693,320,0,0,0,0,0,perlbench_s
0,14,453,66,630,337,0,0,0,0,0,perlbench_s
0,12,482,78,591,337,0,0,0,0,0,perlbench_s
0,10,518,327,448,197,0,0,0,0,0,perlbench_s
0,14,487,88,609,302,0,0,0,0,0,perlbench_s
0,10,447,46,609,388,0,0,0,0,0,perlbench_s
0,0,433,11,528,528,0,0,0,0,0,perlbench_s
0,0,486,19,497,498,0,0,0,0,0,perlbench_s
0,12,447,46,628,367,0,0,0,0,0,perlbench_s
0,7,587,441,311,154,0,0,0,0,0,perlbench_s
0,15,463,55,643,324,0,0,0,0,0,perlbench_s
0,13,464,201,557,265,0,0,0,0,0,perlbench_s
0,10,424,130,570,366,0,0,0,0,0,perlbench_s
0,3,745,436,203,113,0,0,0,0,0,perlbench_s
0,2,640,717,92,49,0,0,0,0,0,perlbench_s
0,1,703,686,66,44,0,0,0,0,0,perlbench_s
0,0,669,831,0,0,0,0,0,0,0,perlbench_s
0,0,647,853,0,0,0,0,0,0,0,perlbench_s
0,9,557,395,369,170,0,0,0,0,0,perlbench_s
0,0,750,715,17,18,0,0,0,0,0,perlbench_s
0,0,718,782,0,0,0,0,0,0,0,perlbench_s
0,3,689,622,127,59,0,0,0,0,0,perlbench_s
0,1,762,639,59,39,0,0,0,0,0,perlbench_s
0,0,739,757,2,2,0,0,0,0,0,perlbench_s
0,1,755,644,61,39,0,0,0,0,0,perlbench_s
0,0,731,769,0,0,0,0,0,0,0,perlbench_s
0,0,725,761,7,7,0,0,0,0,0,perlbench_s
0,1,746,661,57,35,0,0,0,0,0,perlbench_s
0,0,732,768,0,0,0,0,0,0,0,perlbench_s
0,0,780,678,21,21,0,0,0,0,0,perlbench_s
0,1,704,731,43,21,0,0,0,0,0,perlbench_s
0,0,729,767,2,2,0,0,0,0,0,perlbench_s
0,1,736,676,55,32,0,0,0,0,0,perlbench_s
0,0,727,758,7,8,0,0,0,0,0,perlbench_s
0,0,734,752,7,7,0,0,0,0,0,perlbench_s
0,1,710,697,57,35,0,0,0,0,0,perlbench_s
0,0,731,769,0,0,0,0,0,0,0,perlbench_s
0,0,768,690,21,21,0,0,0,0,0,perlbench_s
0,1,678,757,43,21,0,0,0,0,0,perlbench_s
0,0,731,765,2,2,0,0,0,0,0,perlbench_s
0,1,738,653,64,44,0,0,0,0,0,perlbench_s
0,16,443,60,664,317,0,0,0,0,0,perlbench_s
0,11,583,83,536,287,0,0,0,0,0,perlbench_s
0,7,719,247,337,190,0,0,0,0,0,perlbench_s
0,6,632,395,284,183,0,0,0,0,0,perlbench_s
0,13,449,39,656,343,0,0,0,0,0,perlbench_s
0,14,446,42,649,349,0,0,0,0,0,perlbench_s
0,1,65,6,71,44,0,0,0,0,0,perlbench_s
